code,mean,map,pre,rec,f1
SyncTask,0.6048038303852081,0.25,0.25,1.0,0.4
IUAVProxy,0.5021284435476575,0,0,0,0
IStartstrategy,0.5326705972353617,0,0,0,0
AFEmergencyComponent,0.6635134716828665,0.2,0.16666666666666666,0.3333333333333333,0.2222222222222222
SetVelocityCommand,0.5118290228503091,0,0,0,0
CollisionInfo,0.49539027611414593,0,0,0,0
MonitoringDispatchThread,0.5748267620801926,0.125,0.125,1.0,0.2222222222222222
JSONMissionPlanReader,0.6276617816516331,0.14285714285714285,0.14285714285714285,1.0,0.25
WaypointTask,0.732795923948288,0,0,0,0
IDroneMonitoringServiceInstance,0.5764841288328171,0.41666666666666663,0.5,1.0,0.6666666666666666
DroneMonitoringServiceRemoteFacade,0.6393472105264664,0.3333333333333333,0.25,1.0,0.4
SimpleMonitor,0.5507013499736786,0,0,0,0
IDroneMonitoringRemoteService,0.5727069973945618,0.3333333333333333,0.25,1.0,0.4
Waypoint,0.6345223262906075,0.19642857142857142,0.25,0.5,0.3333333333333333
IDroneCommandHandler,0.5631907135248184,0,0,0,0
DistanceChecker,0.4725114554166794,0,0,0,0
LlaCoordinate,0.4685909226536751,0.25,0.25,0.3333333333333333,0.28571428571428575
NVector,0.5303274194399515,0,0,0,0
IMissionTask,0.5640339170183454,0.14285714285714285,0.14285714285714285,0.5,0.22222222222222224
WorkspaceInitializer,0.4797376930713654,0,0,0,0
SetGimbalTargetCommand,0.5324872930844625,0.3333333333333333,0.3333333333333333,0.5,0.4
ReadDispatcher,0.5506996512413025,0,0,0,0
PatternTask,0.645070418715477,0.41666666666666663,0.5,1.0,0.6666666666666666
VirtualDrone,0.5905176550149918,0.19642857142857142,0.25,0.2,0.22222222222222224
UAVProxy,0.495857709646225,0,0,0,0
CoordinatedTakeoffPattern,0.5420836210250854,1.0,0.3333333333333333,0.5,0.4
IFlightPattern,0.620673139890035,0.41666666666666663,0.3333333333333333,1.0,0.5
StatusDispatchThread,0.5843988127178616,0,0,0,0
DispatchQueueManager,0.5258263409137726,0.25,0.2,0.2,0.20000000000000004
IMovementSimulator,0.4952155848344167,0,0,0,0
DroneSetupService,0.5773465871810913,0.3333333333333333,0.1,0.14285714285714285,0.11764705882352941
WatchServiceRunner,0.515705332159996,0,0,0,0
CoordinatedLandingPattern,0.5431619385878245,0.2,0.16666666666666666,0.5,0.25
DronologyConstants,0.5202863335609436,0,0,0,0
GroundstationConnector,0.4921177327632904,0.3333333333333333,0.25,0.2,0.22222222222222224
AFMapViewOperations,0.6083087176084518,0,0,0,0
RouteTask,0.6240724623203278,0.2,0.16666666666666666,1.0,0.2857142857142857
EmergencyStopCommand,0.6132774949073792,0,0,0,0
IMissionPlan,0.6007759968439738,0.2,0.16666666666666666,0.5,0.25
RuntimeDroneTypes,0.44694139808416367,0,0,0,0
ImageProvider,0.5829745009541512,0,0,0,0
LandTask,0.5633915662765503,1.0,0.2,1.0,0.33333333333333337
AssignedDrone,0.4860015256064279,0,0,0,0
DelayTask,0.6435732483863831,0.2,0.2,1.0,0.33333333333333337
TakeoffTask,0.6293119362422398,0.2,0.14285714285714285,1.0,0.25
RemindsConnector,0.6010138392448425,0.25,0.25,1.0,0.4
MissionHandler,0.6092264801263809,0.3333333333333333,0.25,1.0,0.4
TaskList,0.597619503736496,0.3333333333333333,0.25,0.5,0.3333333333333333
NvecInterpolator,0.5520378232002259,0,0,0,0
SimpleSimulator,0.5295829325914383,0,0,0,0
VaadinUIMapConstants,0.5010909914970398,0.2,0.2,1.0,0.33333333333333337
SyncConstants,0.5219595670700073,0,0,0,0
DroneSetupServiceRemoteFacade,0.5637486755847931,0,0,0,0
DroneConnectorService,0.4905482292175293,0,0,0,0
SynchronizationManager,0.5635972857475281,0.2,0.2,1.0,0.33333333333333337
MissionPlan,0.5857585296034813,0.125,0.125,0.5,0.2
PVector,0.5339191257953644,0.2,0.16666666666666666,0.5,0.25
MissionController,0.5812419056892395,0.22619047619047616,0.2857142857142857,1.0,0.4444444444444445
SetGimbalRotationCommand,0.5306531190872192,0,0,0,0
NavigationBar,0.5954588353633881,0,0,0,0
FlightRouteplanningService,0.6238548159599304,0.3666666666666667,0.3333333333333333,0.6666666666666666,0.4444444444444444
FRMapComponent,0.6207817792892456,0,0,0,0
IManagedDroneStateChangeListener,0.5855135718981425,0,0,0,0
FlyingFieldDemoScript,0.530118465423584,0,0,0,0
WriteDispatcher,0.491730198264122,0,0,0,0
TakeoffCommand,0.5818808277448019,0,0,0,0
TakeoffAltitudeWindow,0.6387454986572265,1.0,0.2,1.0,0.33333333333333337
AFControlsComponent,0.6722472820963178,0.14285714285714285,0.14285714285714285,1.0,0.25
IStopStrategy,0.5481059700250626,0,0,0,0
IFlightRouteplanningServiceInstance,0.6414734224478403,0.75,0.3333333333333333,1.0,0.5
LandCommand,0.6222401708364487,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.5806586384773255,0.2,0.2,0.5,0.28571428571428575
DroneFleetManager,0.4357193013032277,0.2,0.16666666666666666,0.125,0.14285714285714288
CommandIds,0.5671722633498055,0,0,0,0
IDroneSetupRemoteService,0.5033785030245781,0,0,0,0
AFFollowBar,0.6136468185318841,0.25,0.1111111111111111,1.0,0.19999999999999998
PhysicalDrone,0.5299816032250723,0.25,0.16666666666666666,0.09090909090909091,0.11764705882352942
LandingStrategy,0.6265339404344559,0,0,0,0
FlightPlanInfo,0.658586945798662,0,0,0,0
AFInfoPanel,0.5406639277935028,0.29166666666666663,0.3333333333333333,0.4,0.3636363636363636
NVECSimulator,0.5989237938608442,0,0,0,0
FlightSimulator,0.5315577189127604,0,0,0,0
DroneInitializationInfo,0.5030648037791252,0,0,0,0
FlightRoutePersistenceProvider,0.6293125833783831,0,0,0,0
MyUI,0.5098596438765526,0.5833333333333333,0.25,0.2857142857142857,0.26666666666666666
UAVMissionPlan,0.6116479124341693,0.14285714285714285,0.14285714285714285,1.0,0.25
FlightPlan,0.5522150278091431,0.5,0.2,0.14285714285714285,0.16666666666666666
FlightMissionManager,0.6291503310203552,0,0,0,0
FRControlsComponent,0.6435990234216055,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
FlightInfo,0.65817791223526,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.2
MissionPlanningServiceInstance,0.7198434397578239,0.125,0.125,0.5,0.2
FREditModeController,0.6072415709495544,0,0,0,0
FlightInfoCreator,0.6553711667656898,0.14285714285714285,0.125,0.25,0.16666666666666666
FlightRouteInfo,0.623904267946879,0.16666666666666666,0.16666666666666666,0.5,0.25
IFlightManagerServiceInstance,0.5939023494720459,0.40277777777777773,0.375,0.375,0.375
FRTableDisplay,0.5823509842157364,0,0,0,0
IFlightRoute,0.6735370457172394,0.16666666666666666,0.16666666666666666,0.5,0.25
MissionPlanningService,0.7611009308270046,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.2
FullMissionPlan,0.616401595728738,0.6428571428571428,0.2857142857142857,0.6666666666666666,0.4
FlightRoute,0.6283418014645576,0.28690476190476194,0.375,1.0,0.5454545454545454
IDroneSetupServiceInstance,0.4967315159738064,0,0,0,0
IPlanStatusChangeListener,0.5574481586615244,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222
AFMainLayout,0.6272334371294294,0.45,0.2857142857142857,0.2857142857142857,0.2857142857142857
ManagedHashTableList,0.6685999929904938,0.125,0.125,0.3333333333333333,0.18181818181818182
DroneFlightStateManager,0.5583848595619202,0,0,0,0
MissionPlanningServiceRemoteFacade,0.6530859768390656,1.0,0.5,1.0,0.6666666666666666
ServiceIds,0.5886021171297345,0.3333333333333333,0.14285714285714285,1.0,0.25
SoloDirector,0.6091799225125994,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15384615384615383
FRInfoPanel,0.6201172947883606,0,0,0,0
FRMetaInfo,0.5381978154182434,1.0,0.25,0.3333333333333333,0.28571428571428575
FlightZoneManager2,0.5690401593844095,0.3833333333333333,0.5,0.23076923076923078,0.3157894736842105
AFMapComponent,0.5725335478782654,0.5,0.5,0.3,0.37499999999999994
IFlightDirector,0.5872999259403774,0,0,0,0
IMissionPlanningServiceInstance,0.6907697767019272,0.2,0.125,0.5,0.2
IDrone,0.5591990521975926,0,0,0,0
DroneSetupServiceInstance,0.5493087073167165,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
SimpleTakeoffFlightPlan,0.595412015914917,0,0,0,0
AFInfoBox,0.5847376883029938,0,0,0,0
AFDragLayout,0.6139857683862958,0.30952380952380953,0.2857142857142857,0.6666666666666666,0.4
AFAssignRouteComponent,0.5521039962768555,0.25,0.2,0.25,0.22222222222222224
IFlightManagerRemoteService,0.5875968138376871,0.3333333333333333,0.16666666666666666,0.125,0.14285714285714288
ManagedDrone,0.5650786638259888,0,0,0,0
IMissionPlanningRemoteService,0.6550631761550904,0.8333333333333333,0.4,1.0,0.5714285714285715
IFlightPlan,0.6277430142675128,0.2,0.14285714285714285,0.16666666666666666,0.15384615384615383
FlightManagerService,0.6156557713236127,0.2,0.14285714285714285,0.1111111111111111,0.125
AFMissionOperations,0.6193374514579773,1.0,0.2,1.0,0.33333333333333337
FRMainLayout,0.6497894780976432,0,0,0,0
FRInfoBox,0.6317980766296387,0,0,0,0
FlightManagerServiceRemoteFacade,0.6486907601356506,0,0,0,0
DronologyActionExecutor,0.6800433918833733,0,0,0,0
FRDeleteRouteConfirmation,0.6443319678306579,0.5,0.2,1.0,0.33333333333333337
SynchronizationPoint,0.5291050523519516,0.3333333333333333,0.25,1.0,0.4
SetGroundSpeedCommand,0.5398223201433817,0,0,0,0
SyncTask,0.6172324021657308,0.3333333333333333,0.3333333333333333,1.0,0.5
IUAVProxy,0.5148482263088227,0,0,0,0
IStartstrategy,0.5378216207027435,0,0,0,0
AFEmergencyComponent,0.6945721507072449,0.3333333333333333,0.25,0.3333333333333333,0.28571428571428575
SetVelocityCommand,0.5256106734275818,0,0,0,0
CollisionInfo,0.517773762345314,0,0,0,0
MonitoringDispatchThread,0.610577392578125,0.2,0.2,1.0,0.33333333333333337
JSONMissionPlanReader,0.6569670796394348,0.2,0.2,1.0,0.33333333333333337
WaypointTask,0.7651564677556356,0,0,0,0
IDroneMonitoringServiceInstance,0.591729998588562,0.5833333333333333,0.6666666666666666,1.0,0.8
DroneMonitoringServiceRemoteFacade,0.6690052151679993,0.5,0.3333333333333333,1.0,0.5
SimpleMonitor,0.560529092947642,0,0,0,0
IDroneMonitoringRemoteService,0.5867805878321329,0.5,0.3333333333333333,1.0,0.5
Waypoint,0.6733049949010214,0.26666666666666666,0.3333333333333333,0.5,0.4
IDroneCommandHandler,0.5690999825795492,0,0,0,0
DistanceChecker,0.48423930009206134,0,0,0,0
LlaCoordinate,0.4799414773782094,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
NVector,0.553575336933136,0,0,0,0
IMissionTask,0.5798332452774048,0.2,0.2,0.5,0.28571428571428575
WorkspaceInitializer,0.4817114844918251,0,0,0,0
SetGimbalTargetCommand,0.5441032350063324,0.5,0.5,0.5,0.5
ReadDispatcher,0.5890500545501709,0,0,0,0
PatternTask,0.6764383117357889,0.5833333333333333,0.6666666666666666,1.0,0.8
VirtualDrone,0.6224711656570434,0.325,0.4,0.2,0.26666666666666666
UAVProxy,0.5039857029914856,0,0,0,0
CoordinatedTakeoffPattern,0.548189789056778,0,0,0,0
IFlightPattern,0.6514667719602585,0.25,0.25,0.5,0.3333333333333333
StatusDispatchThread,0.6086971461772919,0,0,0,0
DispatchQueueManager,0.5438626408576965,0.5,0.3333333333333333,0.2,0.25
IMovementSimulator,0.5136100128293037,0,0,0,0
DroneSetupService,0.5952809027263096,0,0,0,0
WatchServiceRunner,0.5330119729042053,0,0,0,0
CoordinatedLandingPattern,0.5618357956409454,0.3333333333333333,0.25,0.5,0.3333333333333333
DronologyConstants,0.5293450355529785,0,0,0,0
GroundstationConnector,0.5009127855300903,0.5,0.3333333333333333,0.2,0.25
AFMapViewOperations,0.6233471393585205,0,0,0,0
RouteTask,0.6408064514398575,0.3333333333333333,0.25,1.0,0.4
EmergencyStopCommand,0.6261727809906006,0,0,0,0
IMissionPlan,0.6223947256803513,0.3333333333333333,0.25,0.5,0.3333333333333333
RuntimeDroneTypes,0.45238091548283893,0,0,0,0
ImageProvider,0.597295473019282,0,0,0,0
LandTask,0.574402391910553,0,0,0,0
AssignedDrone,0.4961857199668884,0,0,0,0
DelayTask,0.6748825311660767,0.3333333333333333,0.3333333333333333,1.0,0.5
TakeoffTask,0.6371487975120544,0.3333333333333333,0.2,1.0,0.33333333333333337
RemindsConnector,0.6116368969281515,0.3333333333333333,0.3333333333333333,1.0,0.5
MissionHandler,0.6390136082967123,0.5,0.3333333333333333,1.0,0.5
TaskList,0.6053699254989624,0.5,0.3333333333333333,0.5,0.4
NvecInterpolator,0.5628777146339417,0,0,0,0
SimpleSimulator,0.5310691595077515,0,0,0,0
VaadinUIMapConstants,0.5352534055709839,0.3333333333333333,0.3333333333333333,1.0,0.5
SyncConstants,0.5356616973876953,0,0,0,0
DroneSetupServiceRemoteFacade,0.5809571402413505,0,0,0,0
DroneConnectorService,0.5079479416211446,0,0,0,0
SynchronizationManager,0.5721868276596069,0.25,0.25,1.0,0.4
MissionPlan,0.6058762907981873,0.2,0.2,0.5,0.28571428571428575
PVector,0.5529501885175705,0.3333333333333333,0.25,0.5,0.3333333333333333
MissionController,0.59482843875885,0.325,0.4,1.0,0.5714285714285715
SetGimbalRotationCommand,0.5337246656417847,0,0,0,0
NavigationBar,0.6241128802299499,0,0,0,0
FlightRouteplanningService,0.6384338736534119,0.8333333333333333,0.5,0.6666666666666666,0.5714285714285715
FRMapComponent,0.6349004109700521,0,0,0,0
IManagedDroneStateChangeListener,0.5898813903331757,0,0,0,0
FlyingFieldDemoScript,0.5412244200706482,0,0,0,0
WriteDispatcher,0.49906952182451886,0,0,0,0
TakeoffCommand,0.610375851392746,0,0,0,0
TakeoffAltitudeWindow,0.6564832031726837,0,0,0,0
AFControlsComponent,0.6970526814460755,0.2,0.2,1.0,0.33333333333333337
IStopStrategy,0.5549325148264567,0,0,0,0
IFlightRouteplanningServiceInstance,0.6722867488861084,0.5,0.25,0.5,0.3333333333333333
LandCommand,0.6503383159637451,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.6053115129470825,0.3333333333333333,0.3333333333333333,0.5,0.4
DroneFleetManager,0.4524199366569519,0.3333333333333333,0.25,0.125,0.16666666666666666
CommandIds,0.5781065821647644,0,0,0,0
IDroneSetupRemoteService,0.5151520470778147,0,0,0,0
AFFollowBar,0.6386501888434092,1.0,0.16666666666666666,1.0,0.2857142857142857
PhysicalDrone,0.5349694937467575,0.5,0.25,0.09090909090909091,0.13333333333333333
LandingStrategy,0.6443497657775878,0,0,0,0
FlightPlanInfo,0.6757761538028717,0,0,0,0
AFInfoPanel,0.5490511208772659,0.5,0.5,0.4,0.4444444444444445
NVECSimulator,0.617865800857544,0,0,0,0
FlightSimulator,0.5423541963100433,0,0,0,0
DroneInitializationInfo,0.5136069158713022,0,0,0,0
FlightRoutePersistenceProvider,0.6515633583068847,0,0,0,0
MyUI,0.5188567399978637,0,0,0,0
UAVMissionPlan,0.6320426940917969,0.2,0.2,1.0,0.33333333333333337
FlightPlan,0.563737173875173,0,0,0,0
FlightMissionManager,0.6440460582574209,0,0,0,0
FRControlsComponent,0.6500518023967743,0,0,0,0
FlightInfo,0.6672859430313111,0.2,0.2,0.3333333333333333,0.25
MissionPlanningServiceInstance,0.7352474689483642,0.2,0.2,0.5,0.28571428571428575
FREditModeController,0.6213148832321167,0,0,0,0
FlightInfoCreator,0.6736932992935181,0.25,0.2,0.25,0.22222222222222224
FlightRouteInfo,0.6522932648658752,0.25,0.25,0.5,0.3333333333333333
IFlightManagerServiceInstance,0.5965678791205088,0.29166666666666663,0.3333333333333333,0.25,0.28571428571428575
FRTableDisplay,0.5869562029838562,0,0,0,0
IFlightRoute,0.6913112252950668,0.25,0.25,0.5,0.3333333333333333
MissionPlanningService,0.7811489939689636,0.2,0.2,0.3333333333333333,0.25
FullMissionPlan,0.6239843487739563,0.2,0.2,0.3333333333333333,0.25
FlightRoute,0.6630654811859131,0.5333333333333333,0.6,1.0,0.7499999999999999
IDroneSetupServiceInstance,0.5147591292858124,0,0,0,0
IPlanStatusChangeListener,0.5718064904212952,0,0,0,0
AFMainLayout,0.6454879879951477,0.3333333333333333,0.2,0.14285714285714285,0.16666666666666666
ManagedHashTableList,0.6978266716003418,0.2,0.2,0.3333333333333333,0.25
DroneFlightStateManager,0.5696614782015482,0,0,0,0
MissionPlanningServiceRemoteFacade,0.6657049854596456,1.0,0.3333333333333333,0.5,0.4
ServiceIds,0.596354353427887,1.0,0.2,1.0,0.33333333333333337
SoloDirector,0.6283934593200684,0.25,0.2,0.16666666666666666,0.1818181818181818
FRInfoPanel,0.6280358880758286,0,0,0,0
FRMetaInfo,0.5453022122383118,0,0,0,0
FlightZoneManager2,0.5753827691078186,0.6388888888888888,0.75,0.23076923076923078,0.3529411764705882
AFMapComponent,0.5811963826417923,0.5,0.5,0.2,0.28571428571428575
IFlightDirector,0.597722852230072,0,0,0,0
IMissionPlanningServiceInstance,0.7038005789120992,0.3333333333333333,0.16666666666666666,0.5,0.25
IDrone,0.5684509158134461,0,0,0,0
DroneSetupServiceInstance,0.5644959360361099,0,0,0,0
SimpleTakeoffFlightPlan,0.6052556931972504,0,0,0,0
AFInfoBox,0.5935954650243124,0,0,0,0
AFDragLayout,0.6206951379776001,0.7,0.4,0.6666666666666666,0.5
AFAssignRouteComponent,0.5648025274276733,0.3333333333333333,0.25,0.25,0.25
IFlightManagerRemoteService,0.5948686450719833,1.0,0.25,0.125,0.16666666666666666
ManagedDrone,0.5703537166118622,0,0,0,0
IMissionPlanningRemoteService,0.6888528863588969,1.0,0.3333333333333333,0.5,0.4
IFlightPlan,0.6378192186355591,0.3333333333333333,0.2,0.16666666666666666,0.1818181818181818
FlightManagerService,0.62459237575531,0.3333333333333333,0.2,0.1111111111111111,0.14285714285714285
AFMissionOperations,0.6407708078622818,0,0,0,0
FRMainLayout,0.6668817639350891,0,0,0,0
FRInfoBox,0.6698641180992126,0,0,0,0
FlightManagerServiceRemoteFacade,0.6579177578290304,0,0,0,0
DronologyActionExecutor,0.6886186500390371,0,0,0,0
FRDeleteRouteConfirmation,0.6557739228010178,1.0,0.25,1.0,0.4
