code,mean,map,pre,rec,f1
AFMainLayout,0.8265538811683655,1.0,1.0,0.2857142857142857,0.4444444444444445
FRMetaInfo,0.7381803914904594,0.26666666666666666,0.25,0.6666666666666666,0.36363636363636365
SyncConstants,0.7990971406300863,0,0,0,0
AssignedDrone,0.7822253704071045,0,0,0,0
RouteTask,0.820936769247055,0,0,0,0
SimpleSimulator,0.7361583635210991,0.3333333333333333,0.125,0.3333333333333333,0.18181818181818182
SetStateFrequencyCommand,0.7284531146287918,0,0,0,0
IDroneCommand,0.7346047858397166,0,0,0,0
FlightRouteplanningService,0.730848471323649,0.8055555555555555,0.5,1.0,0.6666666666666666
NavigationBar,0.7737866789102554,0.2,0.125,1.0,0.2222222222222222
RemindsConnector,0.7659725844860077,0,0,0,0
Configuration,0.7234110832214355,0.5,0.5,0.3333333333333333,0.4
IMissionTask,0.7824127674102783,0,0,0,0
IPlanStatusChangeListener,0.7886573076248169,0,0,0,0
DroneInitializationInfo,0.7859463691711426,0,0,0,0
DispatchQueueManager,0.7591246068477631,0,0,0,0
TakeoffAltitudeWindow,0.7751728534698487,0,0,0,0
LandCommand,0.800093412399292,0,0,0,0
SynchronizationManager,0.7780587822198868,0,0,0,0
IDroneSetupServiceInstance,0.7962777614593506,0,0,0,0
FlightSimulator,0.8041032155354818,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
IDroneCommandHandler,0.7863275408744812,0,0,0,0
AFFollowBar,0.7745319157838821,0.25,0.125,1.0,0.2222222222222222
IStopStrategy,0.7673917710781097,0,0,0,0
FRMapComponent,0.7805273234844208,0,0,0,0
ImageProvider,0.8098652760187784,0,0,0,0
AFMapComponent,0.8114267110824585,0.7,0.4,0.2,0.26666666666666666
Waypoint,0.8107795715332031,0.5,0.4,0.5,0.4444444444444445
FlightInfoCreator,0.8011760314305624,1.0,0.3333333333333333,0.25,0.28571428571428575
IFlightRouteplanningServiceInstance,0.788976788520813,1.0,0.5,0.5,0.5
MissionPlan,0.7683378060658773,1.0,0.3333333333333333,0.5,0.4
DroneSetupServiceRemoteFacade,0.7726527005434036,0,0,0,0
CommandIds,0.809487983584404,0,0,0,0
AFInfoPanel,0.7909452676773071,0.41666666666666663,0.4,0.4,0.4000000000000001
MissionPlanningServiceInstance,0.799718177318573,1.0,0.2,0.5,0.28571428571428575
MissionPlanningServiceRemoteFacade,0.7947955429553986,0,0,0,0
FullMissionPlan,0.8011700630187988,1.0,0.2,0.3333333333333333,0.25
MissionController,0.8007500767707825,1.0,0.3333333333333333,0.5,0.4
IFlightRoute,0.796158567070961,1.0,0.25,0.5,0.3333333333333333
UAVMissionPlan,0.8099573701620102,1.0,0.25,1.0,0.4
IFlightPattern,0.8003226161003113,0,0,0,0
DroneSetupServiceInstance,0.7927977442741394,0,0,0,0
ServiceIds,0.7987611889839172,0,0,0,0
PhysicalDrone,0.8027426898479462,0,0,0,0
StatusDispatchThread,0.7868693272272745,0,0,0,0
SoloDirector,0.7842184156179428,0,0,0,0
SimpleTakeoffFlightPlan,0.8280243515968323,0,0,0,0
FRDeleteRouteConfirmation,0.7836162447929382,0,0,0,0
IMissionPlanningServiceInstance,0.8023201674222946,1.0,0.25,0.5,0.3333333333333333
FRMainLayout,0.7748963236808777,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222
FlightInfo,0.8048518697420756,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
FlightRoute,0.8210968494415283,0.7,0.4,0.6666666666666666,0.5
FRInfoPanel,0.8114379048347473,1.0,0.5,0.25,0.3333333333333333
FREditModeController,0.7445877909660339,0,0,0,0
DroneSetupService,0.7848909974098206,0.2,0.2,0.14285714285714285,0.16666666666666666
DelayTask,0.7967696785926819,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.7386907935142517,0.5,0.2,0.5,0.28571428571428575
FlightRouteInfo,0.8067025343577067,1.0,0.3333333333333333,0.5,0.4
IDroneSetupRemoteService,0.7972428301970164,0,0,0,0
AFDragLayout,0.8000492453575134,0,0,0,0
IFlightPlan,0.8396221498648325,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
AFMissionOperations,0.796881635983785,0,0,0,0
FlightZoneManager2,0.8356833557287852,0.41666666666666663,0.3333333333333333,0.15384615384615385,0.21052631578947367
FlightPlan,0.8256281018257141,0.3333333333333333,0.25,0.14285714285714285,0.18181818181818182
FlightMissionManager,0.7830839306116104,0,0,0,0
ManagedDrone,0.8219666957855225,0,0,0,0
IFlightDirector,0.8098162293434144,0,0,0,0
IMissionPlanningRemoteService,0.827385147412618,0,0,0,0
MissionPlanningService,0.8297844409942627,1.0,0.2,0.3333333333333333,0.25
AFInfoBox,0.7949544092019399,0,0,0,0
IFlightManagerRemoteService,0.8414875070254008,0,0,0,0
FlightPlanInfo,0.8408539493878683,0,0,0,0
FlightManagerService,0.8227113825934274,0.25,0.14285714285714285,0.1111111111111111,0.125
ManagedHashTableList,0.802524209022522,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
FRInfoBox,0.7452315241098404,0,0,0,0
FlightManagerServiceRemoteFacade,0.8435597896575928,0,0,0,0
IFlightManagerServiceInstance,0.849519411722819,0.2,0.16666666666666666,0.125,0.14285714285714288
AFAssignRouteComponent,0.800962969660759,1.0,0.25,0.25,0.25
DronologyActionExecutor,0.8382754623889923,0,0,0,0
SetGimbalTargetCommand,0.7618009328842164,0.2,0.2,0.5,0.28571428571428575
PVector,0.7436068505048752,0,0,0,0
DroneMonitoringServiceRemoteFacade,0.7340573072433472,0.25,0.25,1.0,0.4
IManagedDroneStateChangeListener,0.7329827745755514,0,0,0,0
WaypointTask,0.7779570732797895,0,0,0,0
TakeoffCommand,0.7575128773848215,0,0,0,0
VaadinUIMapConstants,0.7318213880062103,0,0,0,0
IDroneMonitoringServiceInstance,0.7435360193252564,0.45,0.4,1.0,0.5714285714285715
CollisionInfo,0.7550338506698608,0,0,0,0
DroneConnectorService,0.7275294959545135,0,0,0,0
SetGroundSpeedCommand,0.7903950214385986,0,0,0,0
NVector,0.7408889979124069,0,0,0,0
SendToSubscriberCallable,0.740433931350708,0.3333333333333333,0.16666666666666666,1.0,0.2857142857142857
IDroneMonitoringRemoteService,0.7331337928771973,0.5,0.2,1.0,0.33333333333333337
SimpleMonitor,0.7477185428142548,0,0,0,0
SynchronizationPoint,0.7371960639953613,0.25,0.2,1.0,0.33333333333333337
ReadDispatcher,0.7524049282073975,0,0,0,0
GroundstationConnector,0.759805291891098,0,0,0,0
LlaCoordinate,0.7743251522382101,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222
DistanceChecker,0.7267066538333893,0,0,0,0
DroneFleetManager,0.7438322504361471,1.0,0.3333333333333333,0.125,0.18181818181818182
FRControlsComponent,0.7717773829187665,0.2,0.14285714285714285,0.3333333333333333,0.2
MyUI,0.7346472995621818,0.41666666666666663,0.2857142857142857,0.2857142857142857,0.2857142857142857
UAVProxy,0.7945337891578674,0,0,0,0
IStartstrategy,0.7295157710711161,0,0,0,0
PatternTask,0.7404484550158182,1.0,0.3333333333333333,1.0,0.5
FRTableDisplay,0.7498140235741934,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2222222222222222
SyncTask,0.7398380041122437,1.0,0.125,1.0,0.2222222222222222
IMissionPlan,0.7949753105640411,0.5,0.5,0.5,0.5
IUAVProxy,0.7843503654003143,0,0,0,0
MonitoringDispatchThread,0.7527992924054464,0.5,0.1111111111111111,1.0,0.19999999999999998
IDrone,0.8290901780128479,0,0,0,0
AFEmergencyComponent,0.8224872052669525,1.0,0.5,0.3333333333333333,0.4
LandingStrategy,0.8517960608005524,0,0,0,0
DronologyServiceRunner,0.7356744309266409,0.25,0.16666666666666666,0.2,0.1818181818181818
NVECSimulator,0.7852134853601456,0.25,0.25,0.5,0.3333333333333333
NvecInterpolator,0.782611072063446,0,0,0,0
JSONMissionPlanReader,0.756581153188433,1.0,0.14285714285714285,1.0,0.25
DronologyConstants,0.7282371520996094,0,0,0,0
CoordinatedTakeoffPattern,0.805127759774526,0,0,0,0
EmergencyStopCommand,0.8341657817363739,0,0,0,0
WriteDispatcher,0.7531576156616211,0,0,0,0
CoordinatedLandingPattern,0.7923988401889801,0,0,0,0
FlyingFieldDemoScript,0.7505100667476654,0,0,0,0
AFMapViewOperations,0.8379013538360596,0,0,0,0
VirtualDrone,0.7503158516354032,0.7777777777777778,0.3333333333333333,0.3,0.3157894736842105
AFControlsComponent,0.8466470539569855,0,0,0,0
DroneFlightStateManager,0.7380945086479187,0,0,0,0
IMovementSimulator,0.768320769071579,0,0,0,0
LandTask,0.8241223394870758,0,0,0,0
TakeoffTask,0.8096364736557007,0,0,0,0
MissionHandler,0.7256453633308411,0,0,0,0
AFMainLayout,0.8291910290718079,1.0,1.0,0.14285714285714285,0.25
FRMetaInfo,0.7381803914904594,0.26666666666666666,0.25,0.6666666666666666,0.36363636363636365
SyncConstants,0.809834748506546,0,0,0,0
AssignedDrone,0.7822253704071045,0,0,0,0
RouteTask,0.8257320125897726,0,0,0,0
SimpleSimulator,0.7361583635210991,0.3333333333333333,0.125,0.3333333333333333,0.18181818181818182
SetStateFrequencyCommand,0.7284531146287918,0,0,0,0
IDroneCommand,0.7346047858397166,0,0,0,0
FlightRouteplanningService,0.730848471323649,0.8055555555555555,0.5,1.0,0.6666666666666666
NavigationBar,0.7737866789102554,0.2,0.125,1.0,0.2222222222222222
RemindsConnector,0.7659725844860077,0,0,0,0
Configuration,0.7234110832214355,0.5,0.5,0.3333333333333333,0.4
IMissionTask,0.7837177515029907,0,0,0,0
IPlanStatusChangeListener,0.7896696925163269,0,0,0,0
DroneInitializationInfo,0.7947419285774231,0,0,0,0
DispatchQueueManager,0.760328988234202,0,0,0,0
TakeoffAltitudeWindow,0.7751728534698487,0,0,0,0
LandCommand,0.807237446308136,0,0,0,0
SynchronizationManager,0.7834990620613098,0,0,0,0
IDroneSetupServiceInstance,0.7962777614593506,0,0,0,0
FlightSimulator,0.8118646144866943,0.5,0.5,0.3333333333333333,0.4
IDroneCommandHandler,0.7863275408744812,0,0,0,0
AFFollowBar,0.7745319157838821,0.25,0.125,1.0,0.2222222222222222
IStopStrategy,0.7673917710781097,0,0,0,0
FRMapComponent,0.7805273234844208,0,0,0,0
ImageProvider,0.8188697099685669,0,0,0,0
AFMapComponent,0.8204879959424337,1.0,0.3333333333333333,0.1,0.15384615384615383
Waypoint,0.8198737949132919,0.5,0.5,0.5,0.5
FlightInfoCreator,0.8052594065666199,1.0,0.5,0.25,0.3333333333333333
IFlightRouteplanningServiceInstance,0.7919032573699951,1.0,1.0,0.5,0.6666666666666666
MissionPlan,0.7709558308124542,1.0,0.5,0.5,0.5
DroneSetupServiceRemoteFacade,0.7752246260643005,0,0,0,0
CommandIds,0.8145643075307211,0,0,0,0
AFInfoPanel,0.8078707059224447,0.3333333333333333,0.3333333333333333,0.2,0.25
MissionPlanningServiceInstance,0.8070705930391947,1.0,0.3333333333333333,0.5,0.4
MissionPlanningServiceRemoteFacade,0.7947955429553986,0,0,0,0
FullMissionPlan,0.8075889348983765,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
MissionController,0.8031015992164612,1.0,0.5,0.5,0.5
IFlightRoute,0.8045422633488973,1.0,0.3333333333333333,0.5,0.4
UAVMissionPlan,0.8144142230351766,1.0,0.3333333333333333,1.0,0.5
IFlightPattern,0.802255392074585,0,0,0,0
DroneSetupServiceInstance,0.799912671248118,0,0,0,0
ServiceIds,0.806544562180837,0,0,0,0
PhysicalDrone,0.8027426898479462,0,0,0,0
StatusDispatchThread,0.8015851676464081,0,0,0,0
SoloDirector,0.7907585501670837,0,0,0,0
SimpleTakeoffFlightPlan,0.8385317126909891,0,0,0,0
FRDeleteRouteConfirmation,0.8023394346237183,0,0,0,0
IMissionPlanningServiceInstance,0.8035739858945211,1.0,0.3333333333333333,0.5,0.4
FRMainLayout,0.7795211374759674,0.5,0.5,0.16666666666666666,0.25
FlightInfo,0.8255892395973206,0.5,0.5,0.3333333333333333,0.4
FlightRoute,0.8288505375385284,1.0,0.25,0.3333333333333333,0.28571428571428575
FRInfoPanel,0.8114379048347473,1.0,0.5,0.25,0.3333333333333333
FREditModeController,0.7445877909660339,0,0,0,0
DroneSetupService,0.7879281789064407,0,0,0,0
DelayTask,0.7967696785926819,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.7386907935142517,0.5,0.2,0.5,0.28571428571428575
FlightRouteInfo,0.8215960264205933,1.0,0.5,0.5,0.5
IDroneSetupRemoteService,0.8042247295379639,0,0,0,0
AFDragLayout,0.8069820006688436,0,0,0,0
IFlightPlan,0.8442216217517853,0,0,0,0
AFMissionOperations,0.7993191480636597,0,0,0,0
FlightZoneManager2,0.8426271229982376,0.41666666666666663,0.5,0.15384615384615385,0.23529411764705882
FlightPlan,0.8292577862739563,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2
FlightMissionManager,0.7866418560345968,0,0,0,0
ManagedDrone,0.826329842209816,0,0,0,0
IFlightDirector,0.8179847796758016,0,0,0,0
IMissionPlanningRemoteService,0.8494860529899597,0,0,0,0
MissionPlanningService,0.8323979377746582,1.0,0.25,0.3333333333333333,0.28571428571428575
AFInfoBox,0.8003729432821274,0,0,0,0
IFlightManagerRemoteService,0.8468722999095917,0,0,0,0
FlightPlanInfo,0.8487518429756165,0,0,0,0
FlightManagerService,0.8286218881607056,0.25,0.2,0.1111111111111111,0.14285714285714285
ManagedHashTableList,0.8099318146705627,1.0,0.5,0.3333333333333333,0.4
FRInfoBox,0.7452315241098404,0,0,0,0
FlightManagerServiceRemoteFacade,0.8475458323955536,0,0,0,0
IFlightManagerServiceInstance,0.8513485491275787,0,0,0,0
AFAssignRouteComponent,0.8048760294914246,1.0,0.3333333333333333,0.25,0.28571428571428575
DronologyActionExecutor,0.8418435156345367,0,0,0,0
