code,mean,map,pre,rec,f1
NavigationBar,0.6980859374999999,1.0,0.2,1.0,0.33333333333333337
FlightPlan,0.703671875,0.25,0.2,0.14285714285714285,0.16666666666666666
CommandIds,0.7107421875000001,0,0,0,0
FlightRouteInfo,0.7261718749999999,0.45,0.4,1.0,0.5714285714285715
FlightInfo,0.7488444010416666,0.29166666666666663,0.3333333333333333,0.6666666666666666,0.4444444444444444
SoloDirector,0.7084374999999999,0.25,0.2,0.16666666666666666,0.1818181818181818
FRInfoPanel,0.7249707031250001,0.2,0.2,0.25,0.22222222222222224
AFMapComponent,0.723603515625,0.6388888888888888,0.6,0.3,0.4
ManagedHashTableList,0.75107421875,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222
IFlightRoute,0.718134765625,0.7,0.4,1.0,0.5714285714285715
MissionPlanningService,0.78978271484375,0.125,0.125,0.3333333333333333,0.18181818181818182
Waypoint,0.7285714285714285,0.22619047619047616,0.2857142857142857,0.5,0.36363636363636365
LandCommand,0.6917131696428571,0,0,0,0
DroneSetupService,0.716455078125,0,0,0,0
FRMainLayout,0.7083984375,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
FlightRoutePersistenceProvider,0.713603515625,1.0,0.2,1.0,0.33333333333333337
EmergencyStopCommand,0.7162109375000001,0,0,0,0
FlightRoute,0.768671875,0.4777777777777777,0.6,1.0,0.7499999999999999
LandingStrategy,0.710443115234375,0,0,0,0
IFlightManagerServiceInstance,0.740966796875,0.25,0.125,0.125,0.125
RouteTask,0.7330705915178571,0.25,0.14285714285714285,1.0,0.25
FlightZoneManager2,0.7303850446428571,0.42063492063492064,0.42857142857142855,0.23076923076923078,0.3
FlightManagerService,0.746209716796875,0.3333333333333333,0.125,0.1111111111111111,0.11764705882352941
ManagedDrone,0.7015218098958332,0,0,0,0
FlightPlanInfo,0.7474958147321429,0,0,0,0
AFDragLayout,0.744349888392857,0.4444444444444444,0.42857142857142855,1.0,0.6
FlightManagerServiceRemoteFacade,0.7469835069444444,0.20833333333333331,0.2222222222222222,0.25,0.23529411764705882
ServiceIds,0.7149344308035716,0,0,0,0
IFlightPlan,0.7485212053571428,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.15384615384615383
FlightMissionManager,0.7371663411458332,0,0,0,0
IFlightManagerRemoteService,0.7438415527343749,1.0,0.125,0.125,0.125
DronologyActionExecutor,0.7523193359375,0,0,0,0
AFAssignRouteComponent,0.7403700086805557,0.3194444444444444,0.3333333333333333,0.75,0.46153846153846156
RemoteRMIRemoteObject,0.59271484375,0,0,0,0
SendToSubscriberCallable,0.661865234375,0.2,0.16666666666666666,1.0,0.2857142857142857
LayerDescriptor,0.6123616536458333,0,0,0,0
DroneMonitoringServiceRemoteFacade,0.677529296875,0.25,0.2,1.0,0.33333333333333337
DronologyServiceRunner,0.613677978515625,0.125,0.125,0.2,0.15384615384615385
MissionPlanningServiceRemoteFacade,0.7138671875,1.0,0.3333333333333333,0.5,0.4
IDroneMonitoringServiceInstance,0.6484863281250001,0.26666666666666666,0.3333333333333333,1.0,0.5
VaadinUIMapConstants,0.6092447916666666,0,0,0,0
ILogger,0.617626953125,0.2,0.2,0.5,0.28571428571428575
SimpleMonitor,0.6208565848214286,0,0,0,0
WaypointTask,0.856494140625,0,0,0,0
DroneFleetManager,0.661669921875,0.5,0.5,0.125,0.2
MissionHandler,0.7241861979166666,0.3333333333333333,0.3333333333333333,1.0,0.5
IManagedDroneStateChangeListener,0.7002115885416668,0,0,0,0
MissionController,0.6778076171874999,1.0,1.0,1.0,1.0
PVector,0.6245524088541667,0,0,0,0
IMissionPlanningRemoteService,0.75966796875,0.5,0.3333333333333333,0.5,0.4
CollisionInfo,0.657958984375,0,0,0,0
PatternTask,0.7058756510416666,0.5833333333333333,0.6666666666666666,1.0,0.8
ReadDispatcher,0.61748046875,0,0,0,0
TakeoffCommand,0.6614013671875,0,0,0,0
IDroneCommand,0.6458251953124999,0,0,0,0
FRTableDisplay,0.6173437500000001,0,0,0,0
IMovementSimulator,0.6470784505208332,0,0,0,0
GroundstationConnector,0.6780517578125,0,0,0,0
RuntimeDroneTypes,0.6234049479166667,0,0,0,0
DistanceChecker,0.644873046875,0,0,0,0
SimpleSimulator,0.6082194010416667,0.22619047619047616,0.2222222222222222,0.6666666666666666,0.3333333333333333
FlyingFieldDemoScript,0.627685546875,0,0,0,0
AFMissionOperations,0.7202799479166667,0.5,0.3333333333333333,1.0,0.5
IDroneMonitoringRemoteService,0.7140380859375001,0.5,0.5,1.0,0.6666666666666666
PhysicalDrone,0.6468912760416666,0,0,0,0
DroneConnectorService,0.647119140625,1.0,0.5,0.5,0.5
CoordinatedLandingPattern,0.6807779947916668,0.5,0.3333333333333333,0.5,0.4
MissionPlan,0.68150634765625,0.3333333333333333,0.25,0.5,0.3333333333333333
TaskList,0.7195475260416666,1.0,0.6666666666666666,1.0,0.8
WorkspaceInitializer,0.6327473958333333,0,0,0,0
IMissionPlan,0.6953938802083334,0.5,0.3333333333333333,0.5,0.4
FRMetaInfo,0.7020345052083332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
SetMonitoringFrequencyCommand,0.62943359375,0,0,0,0
IUAVProxy,0.673681640625,0,0,0,0
NvecInterpolator,0.6311279296875,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
DronologyConstants,0.6632080078125,0,0,0,0
FRInfoBox,0.6780598958333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
RemindsConnector,0.6603759765625,0.5,0.5,1.0,0.6666666666666666
FlightSimulator,0.6336495535714286,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.2
JSONMissionPlanReader,0.7078450520833334,0.3333333333333333,0.3333333333333333,1.0,0.5
NVECSimulator,0.703369140625,0,0,0,0
MonitoringDispatchThread,0.6923665364583332,0.5,0.3333333333333333,1.0,0.5
MyUI,0.67548828125,0,0,0,0
IDroneSetupServiceInstance,0.683984375,0,0,0,0
FREditModeController,0.66796875,0,0,0,0
IDrone,0.6559814453125,0,0,0,0
IFlightPattern,0.7161132812500001,0.5,0.3333333333333333,0.5,0.4
SetStateFrequencyCommand,0.6236328125,0,0,0,0
UAVProxy,0.67490234375,0,0,0,0
DispatchQueueManager,0.6671549479166666,0,0,0,0
SetGroundSpeedCommand,0.672314453125,0,0,0,0
AssignedDrone,0.6515136718750001,0,0,0,0
DelayTask,0.7140462239583334,0.5,0.3333333333333333,1.0,0.5
IPlanStatusChangeListener,0.714814453125,1.0,0.4,0.6666666666666666,0.5
WriteDispatcher,0.65657958984375,0,0,0,0
SetVelocityCommand,0.6639404296875,0,0,0,0
FRControlsComponent,0.7154622395833333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
FRMapComponent,0.6972167968750002,0,0,0,0
VirtualDrone,0.7209635416666668,1.0,1.0,0.3,0.4615384615384615
LandTask,0.68642578125,0,0,0,0
DroneSetupServiceInstance,0.69547119140625,0,0,0,0
UAVMissionPlan,0.7255249023437501,0.25,0.25,1.0,0.4
IStopStrategy,0.6816015624999999,0,0,0,0
SyncTask,0.7054199218749999,0.25,0.25,1.0,0.4
FlightRouteplanningServiceRemoteFacade,0.687646484375,0.25,0.25,0.5,0.3333333333333333
AFInfoPanel,0.7272949218749999,0.6388888888888888,0.6,0.6,0.6
StatusDispatchThread,0.6740600585937501,0,0,0,0
IMissionTask,0.68173828125,0.5,0.3333333333333333,0.5,0.4
IStartstrategy,0.6828369140625,0,0,0,0
AFMapViewOperations,0.732802734375,0,0,0,0
FlightRouteplanningService,0.7032063802083334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
IMissionPlanningServiceInstance,0.7659960937499999,0.2,0.2,0.5,0.28571428571428575
DroneFlightStateManager,0.6580810546875,0,0,0,0
SyncConstants,0.6855712890625,0,0,0,0
AFFollowBar,0.7635156249999999,0.3333333333333333,0.2,1.0,0.33333333333333337
ImageProvider,0.7201009114583333,0,0,0,0
SynchronizationManager,0.71279296875,0,0,0,0
FRDeleteRouteConfirmation,0.7186645507812499,0.25,0.25,1.0,0.4
FullMissionPlan,0.728994140625,0.25,0.2,0.3333333333333333,0.25
IDroneSetupRemoteService,0.68690185546875,0,0,0,0
TakeoffAltitudeWindow,0.74326171875,0,0,0,0
CoordinatedTakeoffPattern,0.7224609375,1.0,0.25,0.5,0.3333333333333333
AFMainLayout,0.73231201171875,0.25,0.25,0.14285714285714285,0.18181818181818182
AFControlsComponent,0.77232666015625,0.25,0.25,1.0,0.4
SynchronizationPoint,0.715439453125,0.2,0.2,1.0,0.33333333333333337
IFlightDirector,0.6986653645833334,0,0,0,0
MissionPlanningServiceInstance,0.7658496093750001,0.2,0.2,0.5,0.28571428571428575
FlightInfoCreator,0.755400390625,0.2,0.2,0.25,0.22222222222222224
TakeoffTask,0.71875,0.3333333333333333,0.25,1.0,0.4
IDroneCommandHandler,0.6858886718749999,0,0,0,0
DroneSetupServiceRemoteFacade,0.6899414062500001,0,0,0,0
AFEmergencyComponent,0.73623046875,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
SimpleTakeoffFlightPlan,0.7098754882812499,0,0,0,0
AFInfoBox,0.7119873046874999,0.5,0.25,0.125,0.16666666666666666
IFlightRouteplanningServiceInstance,0.7262369791666666,0.5,0.3333333333333333,0.5,0.4
NavigationBar,0.7057942708333332,0,0,0,0
FlightPlan,0.70887451171875,0.3333333333333333,0.25,0.14285714285714285,0.18181818181818182
CommandIds,0.7165893554687501,0,0,0,0
FlightRouteInfo,0.739501953125,0.75,0.5,1.0,0.6666666666666666
FlightInfo,0.76297607421875,0.5,0.5,0.6666666666666666,0.5714285714285715
SoloDirector,0.71331787109375,0.3333333333333333,0.25,0.16666666666666666,0.2
FRInfoPanel,0.7280517578125001,0.25,0.25,0.25,0.25
AFMapComponent,0.7286132812499999,1.0,0.75,0.3,0.4285714285714285
ManagedHashTableList,0.7620727539062501,0.25,0.25,0.3333333333333333,0.28571428571428575
IFlightRoute,0.7272216796875,0.25,0.25,0.5,0.3333333333333333
MissionPlanningService,0.7998828125,0.2,0.2,0.3333333333333333,0.25
Waypoint,0.747958984375,0.325,0.4,0.5,0.4444444444444445
LandCommand,0.697451171875,0,0,0,0
DroneSetupService,0.7199055989583334,0,0,0,0
FRMainLayout,0.71514892578125,0.3333333333333333,0.25,0.16666666666666666,0.2
FlightRoutePersistenceProvider,0.7409342447916667,0,0,0,0
EmergencyStopCommand,0.7250732421875,0,0,0,0
FlightRoute,0.7803222656250001,0.6388888888888888,0.75,1.0,0.8571428571428571
LandingStrategy,0.7147298177083332,0,0,0,0
IFlightManagerServiceInstance,0.7447021484374999,0.5,0.16666666666666666,0.125,0.14285714285714288
RouteTask,0.7442578125,0.5,0.2,1.0,0.33333333333333337
FlightZoneManager2,0.7364453125000001,0.325,0.4,0.15384615384615385,0.2222222222222222
FlightManagerService,0.7530436197916667,1.0,0.16666666666666666,0.1111111111111111,0.13333333333333333
ManagedDrone,0.70572509765625,0,0,0,0
FlightPlanInfo,0.7548632812499999,0,0,0,0
AFDragLayout,0.754638671875,0.9166666666666666,0.6,1.0,0.7499999999999999
FlightManagerServiceRemoteFacade,0.7518147786458335,0.3666666666666667,0.3333333333333333,0.25,0.28571428571428575
ServiceIds,0.7283203125,0,0,0,0
IFlightPlan,0.75404296875,0.25,0.2,0.16666666666666666,0.1818181818181818
FlightMissionManager,0.7415649414062501,0,0,0,0
IFlightManagerRemoteService,0.7506917317708334,0,0,0,0
DronologyActionExecutor,0.7569091796874999,0,0,0,0
AFAssignRouteComponent,0.7504475911458334,0.7555555555555555,0.5,0.75,0.6
