code,mean,map,pre,rec,f1
DronologyServiceRunner,0.7395787477493286,0.5,0.2,0.2,0.20000000000000004
NVECSimulator,0.7852134853601456,1.0,0.25,0.5,0.3333333333333333
NvecInterpolator,0.7620913982391357,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222
JSONMissionPlanReader,0.7677685141563415,0.2,0.2,1.0,0.33333333333333337
DronologyConstants,0.712966513633728,0,0,0,0
CoordinatedTakeoffPattern,0.7900300025939941,0,0,0,0
EmergencyStopCommand,0.8089931607246399,0,0,0,0
WriteDispatcher,0.7425720691680908,0,0,0,0
CoordinatedLandingPattern,0.7810419350862503,0,0,0,0
FlyingFieldDemoScript,0.742321765422821,0,0,0,0
AFMapViewOperations,0.8086975455284119,0,0,0,0
VirtualDrone,0.767676031589508,0.325,0.4,0.2,0.26666666666666666
AFControlsComponent,0.8295789957046509,0.25,0.16666666666666666,1.0,0.2857142857142857
DroneFlightStateManager,0.7412941058476766,0,0,0,0
IMovementSimulator,0.7575394809246063,0,0,0,0
LandTask,0.7942655767713275,0,0,0,0
TakeoffTask,0.7739213228225708,0,0,0,0
MissionHandler,0.7197261095046997,1.0,0.2,1.0,0.33333333333333337
AFMainLayout,0.786148210366567,0.4666666666666666,0.5,0.42857142857142855,0.4615384615384615
FRMetaInfo,0.7590859731038412,0,0,0,0
SyncConstants,0.7834373811880747,0,0,0,0
AssignedDrone,0.7566647976636887,0,0,0,0
RouteTask,0.8030530980655125,0,0,0,0
SimpleSimulator,0.7528308431307474,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
SetStateFrequencyCommand,0.7302478381565639,0,0,0,0
IDroneCommand,0.7416790127754211,0,0,0,0
FlightRouteplanningService,0.7362076789140701,0.9166666666666666,0.75,1.0,0.8571428571428571
NavigationBar,0.7943147619565328,0,0,0,0
RemindsConnector,0.7449344247579575,0.25,0.125,1.0,0.2222222222222222
Configuration,0.7234110832214355,1.0,0.5,0.3333333333333333,0.4
IMissionTask,0.7757583260536194,0,0,0,0
IPlanStatusChangeListener,0.7754110892613729,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222
DroneInitializationInfo,0.7680053796086993,0,0,0,0
DispatchQueueManager,0.7510590155919393,0,0,0,0
TakeoffAltitudeWindow,0.7889174818992615,0,0,0,0
LandCommand,0.7846166988213857,0,0,0,0
SynchronizationManager,0.7665487602353096,0,0,0,0
IDroneSetupServiceInstance,0.7815055131912232,0,0,0,0
FlightSimulator,0.7729776331356594,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.2
IDroneCommandHandler,0.7646319508552551,0,0,0,0
AFFollowBar,0.7947037816047668,0.5,0.2,1.0,0.33333333333333337
IStopStrategy,0.7486347556114197,0,0,0,0
FRMapComponent,0.7698799520730972,0,0,0,0
ImageProvider,0.7838538885116577,0,0,0,0
AFMapComponent,0.8037839702197483,0.5317460317460317,0.42857142857142855,0.3,0.3529411764705882
Waypoint,0.792631122801039,0.20833333333333331,0.2222222222222222,0.5,0.30769230769230765
FlightInfoCreator,0.7782501220703125,0.2,0.2,0.25,0.22222222222222224
IFlightRouteplanningServiceInstance,0.771254014968872,0.2,0.2,0.5,0.28571428571428575
MissionPlan,0.7621220231056214,0.2,0.2,0.5,0.28571428571428575
DroneSetupServiceRemoteFacade,0.7641984447836876,0,0,0,0
CommandIds,0.7910721227526665,0,0,0,0
AFInfoPanel,0.7785006463527679,0.7333333333333333,0.5,0.8,0.6153846153846154
MissionPlanningServiceInstance,0.7973945041497549,0.16666666666666666,0.16666666666666666,0.5,0.25
MissionPlanningServiceRemoteFacade,0.7760747373104095,0,0,0,0
FullMissionPlan,0.7982268830140432,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222
MissionController,0.7854109605153402,0.6666666666666666,0.3333333333333333,1.0,0.5
IFlightRoute,0.7829461949212211,0.14285714285714285,0.14285714285714285,0.5,0.22222222222222224
UAVMissionPlan,0.8048346638679504,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857
IFlightPattern,0.7989360392093658,0,0,0,0
DroneSetupServiceInstance,0.7808649795395988,0,0,0,0
ServiceIds,0.7926803380250931,0,0,0,0
PhysicalDrone,0.7821425398190817,0.25,0.16666666666666666,0.09090909090909091,0.11764705882352942
StatusDispatchThread,0.763857901096344,0,0,0,0
SoloDirector,0.776491791009903,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
SimpleTakeoffFlightPlan,0.8242200116316477,0,0,0,0
FRDeleteRouteConfirmation,0.7504557456289019,0,0,0,0
IMissionPlanningServiceInstance,0.7972548007965088,0.16666666666666666,0.16666666666666666,0.5,0.25
FRMainLayout,0.7639980614185333,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
FlightInfo,0.7750450798443386,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.4
FlightRoute,0.8066468015313148,0.25,0.25,0.6666666666666666,0.36363636363636365
FRInfoPanel,0.7869684100151062,0.2,0.2,0.25,0.22222222222222224
FREditModeController,0.7445877909660339,0,0,0,0
DroneSetupService,0.7755185299449496,0.2,0.1111111111111111,0.14285714285714285,0.125
DelayTask,0.7872956544160843,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.7473835150400797,0.5,0.3333333333333333,0.5,0.4
FlightRouteInfo,0.7884681224822998,0.16666666666666666,0.16666666666666666,0.5,0.25
IDroneSetupRemoteService,0.7907127141952515,1.0,0.125,0.2,0.15384615384615385
AFDragLayout,0.7896099587281545,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444
IFlightPlan,0.8351564109325409,0.3333333333333333,0.125,0.16666666666666666,0.14285714285714288
AFMissionOperations,0.7831877768039703,0,0,0,0
FlightZoneManager2,0.8305816277861595,0.8166666666666667,0.5,0.3076923076923077,0.380952380952381
FlightPlan,0.8198653161525726,0.25,0.16666666666666666,0.14285714285714285,0.15384615384615383
FlightMissionManager,0.7830839306116104,0,0,0,0
ManagedDrone,0.8161577880382538,0,0,0,0
IFlightDirector,0.8050255349704197,0,0,0,0
IMissionPlanningRemoteService,0.8072678327560425,0,0,0,0
MissionPlanningService,0.8262533119746617,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.2
AFInfoBox,0.7907216623425484,0,0,0,0
IFlightManagerRemoteService,0.8382712262017387,0,0,0,0
FlightPlanInfo,0.8308927284346687,0,0,0,0
FlightManagerService,0.8181791570451524,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111
ManagedHashTableList,0.7840169767538706,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222
FRInfoBox,0.7385244965553284,0,0,0,0
FlightManagerServiceRemoteFacade,0.8351329763730367,0.8333333333333333,0.2222222222222222,0.25,0.23529411764705882
IFlightManagerServiceInstance,0.8441844463348389,0.6666666666666666,0.2,0.25,0.22222222222222224
AFAssignRouteComponent,0.786817298995124,0.49999999999999994,0.3333333333333333,0.75,0.46153846153846156
DronologyActionExecutor,0.8346007201406691,0,0,0,0
SetGimbalTargetCommand,0.775762140750885,0,0,0,0
PVector,0.7568583488464355,0,0,0,0
GoToCommand,0.7586962580680847,0,0,0,0
DroneMonitoringServiceRemoteFacade,0.7160344038690839,0.25,0.14285714285714285,1.0,0.25
WaypointTask,0.8985766768455505,0,0,0,0
TakeoffCommand,0.7861036459604899,0,0,0,0
VaadinUIMapConstants,0.7573444247245789,0,0,0,0
IDroneMonitoringServiceInstance,0.7696132063865662,1.0,0.5,0.5,0.5
CollisionInfo,0.7694300413131714,0,0,0,0
DroneConnectorService,0.7207047045230865,0,0,0,0
SetGroundSpeedCommand,0.7759886145591736,0,0,0,0
NVector,0.722271203994751,0,0,0,0
SendToSubscriberCallable,0.7694778740406036,0,0,0,0
IDroneMonitoringRemoteService,0.7363684773445129,0.3333333333333333,0.25,1.0,0.4
RemoteManager,0.7505285739898682,0,0,0,0
SimpleMonitor,0.7878418862819672,0,0,0,0
SynchronizationPoint,0.7371960639953613,0.5,0.2,1.0,0.33333333333333337
ReadDispatcher,0.7747928500175476,0,0,0,0
GroundstationConnector,0.7488122105598449,0,0,0,0
LlaCoordinate,0.7476042773988512,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.16666666666666666
DistanceChecker,0.7296034892400106,0,0,0,0
DroneFleetManager,0.755447506904602,0.5,0.5,0.125,0.2
FRControlsComponent,0.7570804556210836,0.2,0.1111111111111111,0.3333333333333333,0.16666666666666666
MyUI,0.7443253993988037,0.5,0.3333333333333333,0.14285714285714285,0.2
UAVProxy,0.7830880284309387,0,0,0,0
IStartstrategy,0.7421193420886993,0,0,0,0
PatternTask,0.7557525336742401,1.0,1.0,1.0,1.0
FRTableDisplay,0.7770557105541229,0,0,0,0
SyncTask,0.7652166883150736,0.3333333333333333,0.3333333333333333,1.0,0.5
IMissionPlan,0.7909306089083353,0.5,0.3333333333333333,0.5,0.4
IUAVProxy,0.7777096033096313,0,0,0,0
MonitoringDispatchThread,0.7985074917475382,0.5,0.3333333333333333,1.0,0.5
IDrone,0.817633330821991,0,0,0,0
AFEmergencyComponent,0.7926197797060013,0.25,0.25,0.3333333333333333,0.28571428571428575
LandingStrategy,0.827475905418396,0,0,0,0
DronologyServiceRunner,0.7434061467647552,1.0,0.25,0.2,0.22222222222222224
NVECSimulator,0.7915866573651632,0,0,0,0
NvecInterpolator,0.7701202780008316,0,0,0,0
JSONMissionPlanReader,0.7819896141688029,0.3333333333333333,0.3333333333333333,1.0,0.5
DronologyConstants,0.7188905874888102,0,0,0,0
CoordinatedTakeoffPattern,0.799399271607399,0,0,0,0
EmergencyStopCommand,0.8145865052938461,0,0,0,0
WriteDispatcher,0.7469890117645264,0,0,0,0
CoordinatedLandingPattern,0.7851489186286926,0,0,0,0
FlyingFieldDemoScript,0.7443891018629074,0,0,0,0
AFMapViewOperations,0.8163269460201263,0,0,0,0
VirtualDrone,0.7760133892297745,0.41666666666666663,0.5,0.2,0.28571428571428575
AFControlsComponent,0.8431102335453033,0.5,0.25,1.0,0.4
DroneFlightStateManager,0.7466471493244171,0,0,0,0
IMovementSimulator,0.7625417709350586,0,0,0,0
LandTask,0.8076943516731262,0,0,0,0
TakeoffTask,0.7785139232873917,0,0,0,0
MissionHandler,0.722194641828537,0,0,0,0
AFMainLayout,0.8015352487564087,0.41666666666666663,0.5,0.2857142857142857,0.36363636363636365
FRMetaInfo,0.7656044065952301,0,0,0,0
SyncConstants,0.7932003140449524,0,0,0,0
AssignedDrone,0.7655197779337565,0,0,0,0
RouteTask,0.8171237468719482,0,0,0,0
SimpleSimulator,0.759709358215332,0,0,0,0
SetStateFrequencyCommand,0.7325464487075806,0,0,0,0
IDroneCommand,0.7428622643152872,0,0,0,0
FlightRouteplanningService,0.7403471072514852,0.8333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
NavigationBar,0.7975032925605774,0,0,0,0
RemindsConnector,0.7488733728726705,0.5,0.16666666666666666,1.0,0.2857142857142857
Configuration,0.7234110832214355,1.0,0.5,0.3333333333333333,0.4
IMissionTask,0.7808847069740296,0,0,0,0
IPlanStatusChangeListener,0.7829180806875229,0,0,0,0
DroneInitializationInfo,0.7758334040641784,0,0,0,0
DispatchQueueManager,0.7564486463864645,0,0,0,0
TakeoffAltitudeWindow,0.7990104754765829,0,0,0,0
LandCommand,0.792960062623024,0,0,0,0
SynchronizationManager,0.7737459063529968,0,0,0,0
IDroneSetupServiceInstance,0.7879543602466583,0,0,0,0
FlightSimulator,0.7873079895973205,0.25,0.2,0.3333333333333333,0.25
IDroneCommandHandler,0.7686653733253479,0,0,0,0
AFFollowBar,0.7996533215045929,1.0,0.25,1.0,0.4
IStopStrategy,0.7564522922039032,0,0,0,0
FRMapComponent,0.7747308810551962,0,0,0,0
ImageProvider,0.799362325668335,0,0,0,0
AFMapComponent,0.8114267110824585,0.7,0.4,0.2,0.26666666666666666
Waypoint,0.8044731517632803,0.3666666666666667,0.3333333333333333,0.5,0.4
FlightInfoCreator,0.7870800793170929,0.25,0.25,0.25,0.25
IFlightRouteplanningServiceInstance,0.7820011774698893,0.3333333333333333,0.3333333333333333,0.5,0.4
MissionPlan,0.7683378060658773,0.3333333333333333,0.3333333333333333,0.5,0.4
DroneSetupServiceRemoteFacade,0.7698304653167725,0,0,0,0
CommandIds,0.8014192978541056,0,0,0,0
AFInfoPanel,0.7855170965194702,0.8055555555555555,0.5,0.6,0.5454545454545454
MissionPlanningServiceInstance,0.8025732785463333,0.25,0.25,0.5,0.3333333333333333
MissionPlanningServiceRemoteFacade,0.7825457255045573,0,0,0,0
FullMissionPlan,0.8041100203990936,0.25,0.25,0.3333333333333333,0.28571428571428575
MissionController,0.7973474264144897,0.25,0.25,0.5,0.3333333333333333
IFlightRoute,0.7908175587654114,0.2,0.2,0.5,0.28571428571428575
UAVMissionPlan,0.8099573701620102,0.25,0.25,1.0,0.4
IFlightPattern,0.802255392074585,0,0,0,0
DroneSetupServiceInstance,0.7881839752197266,0,0,0,0
ServiceIds,0.7963471611340841,0,0,0,0
PhysicalDrone,0.7895904332399368,0.5,0.25,0.09090909090909091,0.13333333333333333
StatusDispatchThread,0.771174023548762,0,0,0,0
SoloDirector,0.7842184156179428,0,0,0,0
SimpleTakeoffFlightPlan,0.8329433053731918,0,0,0,0
FRDeleteRouteConfirmation,0.7609338879585266,0,0,0,0
IMissionPlanningServiceInstance,0.8023201674222946,0.25,0.25,0.5,0.3333333333333333
FRMainLayout,0.7700948864221573,0.3333333333333333,0.25,0.16666666666666666,0.2
FlightInfo,0.7844123840332031,0.25,0.2,0.3333333333333333,0.25
FlightRoute,0.8210968494415283,0.7,0.4,0.6666666666666666,0.5
FRInfoPanel,0.8010406692822775,0.3333333333333333,0.3333333333333333,0.25,0.28571428571428575
FREditModeController,0.7517095506191254,0,0,0,0
DroneSetupService,0.7816391487916311,0.5,0.16666666666666666,0.14285714285714285,0.15384615384615383
DelayTask,0.7919802665710449,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.754438579082489,1.0,0.5,0.5,0.5
FlightRouteInfo,0.7979266792535782,0.25,0.25,0.5,0.3333333333333333
IDroneSetupRemoteService,0.7972428301970164,0,0,0,0
AFDragLayout,0.8000492453575134,0,0,0,0
IFlightPlan,0.8396221498648325,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
AFMissionOperations,0.790219709277153,0,0,0,0
FlightZoneManager2,0.8385630488395691,0.5833333333333333,0.4,0.15384615384615385,0.2222222222222222
FlightPlan,0.8256281018257141,0.5,0.25,0.14285714285714285,0.18181818181818182
FlightMissionManager,0.7866418560345968,0,0,0,0
ManagedDrone,0.826329842209816,0,0,0,0
IFlightDirector,0.8098162293434144,0,0,0,0
IMissionPlanningRemoteService,0.8149217963218689,0,0,0,0
MissionPlanningService,0.8297844409942627,0.2,0.2,0.3333333333333333,0.25
AFInfoBox,0.7972756624221802,0,0,0,0
IFlightManagerRemoteService,0.8437936305999756,0,0,0,0
FlightPlanInfo,0.8408539493878683,0,0,0,0
FlightManagerService,0.8254520495732626,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.13333333333333333
ManagedHashTableList,0.7948306798934937,0.25,0.25,0.3333333333333333,0.28571428571428575
FRInfoBox,0.7452315241098404,0,0,0,0
FlightManagerServiceRemoteFacade,0.8406289120515188,0,0,0,0
IFlightManagerServiceInstance,0.8479729890823364,0.3333333333333333,0.14285714285714285,0.125,0.13333333333333333
AFAssignRouteComponent,0.7931049863497416,0.16666666666666666,0.16666666666666666,0.25,0.2
DronologyActionExecutor,0.8382754623889923,0,0,0,0
