code,mean,map,pre,rec,f1
CollisionInfo,0.8081706464290619,0,0,0,0
MissionController,0.8080627066748483,1.0,0.14285714285714285,0.5,0.22222222222222224
IMonitoringDataHandler,0.7416142821311951,0,0,0,0
FRInfoPanel,0.8268387317657471,0.75,0.3333333333333333,0.4,0.3636363636363636
MissionHandler,0.7815225124359131,0,0,0,0
IDroneSetupRemoteService,0.7893010973930359,0,0,0,0
RuntimeDroneTypes,0.7367915213108063,0,0,0,0
DroneMonitoringServiceRemoteFacade,0.8117511630058288,0,0,0,0
SyncConstants,0.8451561331748962,1.0,0.2857142857142857,0.6666666666666666,0.4
IDroneSetupServiceInstance,0.8031266331672668,0,0,0,0
SetStateFrequencyCommand,0.8014872193336486,0.8333333333333333,0.4,0.5,0.4444444444444445
DroneConnectorServiceInstance,0.7676414450009664,0,0,0,0
IDrone,0.8253154084086418,0,0,0,0
CommandIds,0.8391569952170054,0.6428571428571428,0.16666666666666666,0.4,0.23529411764705882
IDroneCommandHandler,0.7577021241188049,0,0,0,0
SetGimbalTargetCommand,0.7718211809794108,0,0,0,0
AFInfoBox,0.8286501115018671,0.6666666666666666,0.18181818181818182,0.2222222222222222,0.19999999999999998
FlightManagerService,0.8699384580055872,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
FlightInfo,0.829693603515625,0.5,0.2,0.3333333333333333,0.25
FullMissionPlan,0.8497087717056274,0.6438492063492063,0.6,0.8571428571428571,0.7058823529411764
FRMapComponent,0.838268886009852,0.7,0.3333333333333333,0.2222222222222222,0.26666666666666666
IMissionPlan,0.8214252710342407,0,0,0,0
FRTableDisplay,0.7660670876502991,0,0,0,0
FRMetaInfo,0.8180681109428406,1.0,0.2,0.25,0.22222222222222224
DroneSetupServiceRemoteFacade,0.7969708666205406,1.0,0.125,0.2,0.15384615384615385
NvecInterpolator,0.8190409541130066,1.0,0.25,0.3333333333333333,0.28571428571428575
IMovementSimulator,0.8171951398253441,0,0,0,0
SynchronizationState,0.8127443343400955,0,0,0,0
DronologyServiceRunner,0.786380777756373,0,0,0,0
DroneSetupService,0.8217912683120141,0.25,0.07692307692307693,0.14285714285714285,0.1
FRMainLayout,0.8217820227146149,0.6916666666666667,0.6666666666666666,0.4444444444444444,0.5333333333333333
IFlightManagerServiceInstance,0.8675982356071472,0,0,0,0
IUAVProxy,0.8214245523725238,0,0,0,0
WatchServiceRunner,0.731477752327919,0,0,0,0
FlightSimulator,0.8323987457487318,0,0,0,0
RemoteRMIRemoteObject,0.7815514802932739,0,0,0,0
SetVelocityCommand,0.8290562033653259,1.0,0.5,0.25,0.3333333333333333
DronologyActionExecutor,0.8500169018904368,0,0,0,0
AFDragLayout,0.8346490093639919,1.0,0.14285714285714285,0.2,0.16666666666666666
SoloDirector,0.8342449218034744,0.6666666666666666,0.375,0.5,0.42857142857142855
SetGroundSpeedCommand,0.8111708164215088,1.0,0.3333333333333333,0.5,0.4
IFlightPattern,0.8329809486865998,1.0,0.1,0.5,0.16666666666666669
UAVMissionPlan,0.8503655016422271,0.16666666666666666,0.1,0.25,0.14285714285714288
IPlanStatusChangeListener,0.7873660176992416,0,0,0,0
DroneInitializationInfo,0.7617883235216141,0,0,0,0
DronologyConstants,0.7389809389909109,0,0,0,0
WorkspaceInitializer,0.749859074751536,0,0,0,0
FlightRouteInfo,0.8087054954634773,0,0,0,0
FlightRouteplanningService,0.8190727148737226,0.5,0.14285714285714285,0.25,0.18181818181818182
ArtifactIdentifier,0.7395825982093811,0,0,0,0
LandTask,0.7985331349902682,0,0,0,0
CoordinatedLandingPattern,0.8503843810823228,0.5,0.1111111111111111,0.5,0.1818181818181818
FRControlsComponent,0.7652354538440704,0,0,0,0
IFlightRoute,0.830419160425663,0,0,0,0
DroneSetupServiceInstance,0.8153224587440491,0.5,0.1,0.16666666666666666,0.125
ReadDispatcher,0.7767749428749084,0,0,0,0
FlightRouteplanningServiceInstance,0.8165178384099688,0.14285714285714285,0.14285714285714285,0.2,0.16666666666666666
AFEmergencyComponent,0.7829947829246521,0.5,0.2,0.3333333333333333,0.25
AFMainLayout,0.8385479847590128,0.5833333333333333,0.6666666666666666,0.25,0.36363636363636365
StatusDispatchThread,0.8131092091401418,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.8298821151256561,0.2,0.125,0.3333333333333333,0.18181818181818182
FlightMissionManager,0.8160370737314224,0,0,0,0
LandingStrategy,0.802283525466919,0,0,0,0
SynchronizationPoint,0.8744041919708252,0.16666666666666666,0.16666666666666666,0.5,0.25
DroneFleetManager,0.7593640486399332,1.0,0.6666666666666666,0.25,0.36363636363636365
TaskList,0.7224754757351346,0,0,0,0
MissionPlan,0.7757960756619772,0,0,0,0
MonitoringDispatchThread,0.7780576263155256,0,0,0,0
AFAssignRouteComponent,0.8293466627597809,0.8666666666666667,0.3,0.42857142857142855,0.3529411764705882
SyncTask,0.8649815320968628,0,0,0,0
AFFollowBar,0.8126830203192574,0.8333333333333333,0.2857142857142857,1.0,0.4444444444444445
ImageProvider,0.8125791038785662,0,0,0,0
AFMapViewOperations,0.8412682243755886,0,0,0,0
NavigationBar,0.790655642747879,0,0,0,0
FlightManagerServiceRemoteFacade,0.8358305371724642,0.1,0.07692307692307693,0.1,0.08695652173913043
IStopStrategy,0.7788207530975342,0,0,0,0
TakeoffCommand,0.822769296169281,1.0,0.2,0.25,0.22222222222222224
AFControlsComponent,0.8326448678970337,0.25,0.2,0.5,0.28571428571428575
TakeoffAltitudeWindow,0.8337778449058533,0,0,0,0
FlyingFieldDemoScript,0.8017978072166443,0,0,0,0
IFlightRouteplanningServiceInstance,0.817368634045124,0,0,0,0
IFlightManagerRemoteService,0.8570350316854624,0.41666666666666663,0.15384615384615385,0.2222222222222222,0.18181818181818185
DelayTask,0.8155786842107773,1.0,0.25,1.0,0.4
IStartstrategy,0.7785644412040711,0,0,0,0
Waypoint,0.8105649709701538,0,0,0,0
EmergencyStopCommand,0.7913420001665751,0,0,0,0
LandCommand,0.8179500997066498,0.3333333333333333,0.1,1.0,0.18181818181818182
FlightInfoCreator,0.8082353728158134,0.2,0.14285714285714285,0.25,0.18181818181818182
TakeoffTask,0.8188488909176418,0,0,0,0
GoToCommand,0.775049015879631,0,0,0,0
FlightPlanInfo,0.8550193061431249,0,0,0,0
WaypointTask,0.8274262717791966,0,0,0,0
IMissionTask,0.8016567329565684,0.16666666666666666,0.16666666666666666,0.5,0.25
FRDeleteRouteConfirmation,0.8147064924240113,0.5,0.2,1.0,0.33333333333333337
AssignedDrone,0.7809082269668579,0,0,0,0
RouteTask,0.8301680535078049,0,0,0,0
FlightRoute,0.8173413276672363,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222
